antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Organic Hass Avocado'}),frozenset({'Bag of Organic Bananas'}),0.10662437976367077,0.16609545245281088,0.03658499155967057,0.3431203223949338,2.0658020272554856,1.0,0.018875166960323344,1.2694936013054052,0.5775023370381368,0.15493262856895282,0.2122843321370728,0.2816925911327918
frozenset({'Organic Strawberries'}),frozenset({'Bag of Organic Bananas'}),0.1296434600235306,0.16609545245281088,0.03512200112537726,0.27091224747474746,1.6310636051382317,1.0,0.013588811975221042,1.1437643063662712,0.444534057895803,0.13476485828688076,0.12569399618966007,0.2411844883816608
frozenset({'Organic Strawberries'}),frozenset({'Banana'}),0.1296434600235306,0.2111719269527853,0.03256432554094839,0.25118371212121215,1.1894749256958423,1.0,0.005187266270953041,1.0534333798771531,0.18302029748737286,0.10564221705940924,0.050723074565364734,0.20269567854982656
frozenset({'Organic Avocado'}),frozenset({'Banana'}),0.08623459000460382,0.2111719269527853,0.030252186812624687,0.3508126705421758,1.6612656597134332,1.0,0.012041862271369101,1.2151008457081456,0.43561434012310113,0.11323861678091372,0.1770230400776221,0.2470356167981457
frozenset({'Organic Baby Spinach'}),frozenset({'Banana'}),0.11772469180009208,0.2111719269527853,0.029669036779374904,0.25202050925523595,1.1934375600577993,1.0,0.004808886762026697,1.054611901539944,0.1837117687938192,0.09915207877461706,0.05178388510522201,0.19625878909784714
frozenset({'Large Lemon'}),frozenset({'Banana'}),0.0789605606424881,0.2111719269527853,0.025310757583508106,0.32054936512049753,1.5179544447315068,1.0,0.008636503839361633,1.1609792272651418,0.37047132514337133,0.09557658875796791,0.13865814605860957,0.220203949553127
frozenset({'Organic Raspberries'}),frozenset({'Bag of Organic Bananas'}),0.0709601514143946,0.16609545245281088,0.02456391631285488,0.34616493656286046,2.0841325361463996,1.0,0.01277775785756104,1.2754050588285126,0.5599157738059024,0.11559942224362062,0.21593536651130898,0.2470276484477376
frozenset({'Strawberries'}),frozenset({'Banana'}),0.06332804747045885,0.2111719269527853,0.02310092587856156,0.3647819063004846,1.7274166673775917,1.0,0.009727820064067305,1.2418224242528635,0.44957134915152375,0.0918894721849184,0.1947318872087164,0.2370879155067173
frozenset({'Organic Raspberries'}),frozenset({'Organic Strawberries'}),0.0709601514143946,0.1296434600235306,0.021290091564785923,0.30002883506343714,2.314261243945365,1.0,0.012090572011630179,1.2434177057212754,0.6112726666601014,0.11873110058766476,0.19576503101190346,0.2321245816731327
frozenset({'Limes'}),frozenset({'Banana'}),0.0730165225842754,0.2111719269527853,0.01993963885620748,0.27308392882163374,1.2931829185926356,1.0,0.004520599082694475,1.0851707704969105,0.24457198650344522,0.0754578187308839,0.07848605289830086,0.18375382430132606
frozenset({'Cucumber Kirby'}),frozenset({'Banana'}),0.04893344928129316,0.2111719269527853,0.019182566883216533,0.39201338072339537,1.8563707135704801,1.0,0.008849196106039469,1.297443147656406,0.48504964465767375,0.07962121533823092,0.2292533188785054,0.2414260014415872
frozenset({'Organic Whole Milk'}),frozenset({'Banana'}),0.06362473783825259,0.2111719269527853,0.01768888434191007,0.2780189741115935,1.3165527166579964,1.0,0.00425312585074048,1.0925883711092712,0.2567780283022544,0.06879949066889499,0.08474222640249152,0.1808921477795989
frozenset({'Organic Fuji Apple'}),frozenset({'Banana'}),0.04142411376541,0.2111719269527853,0.017034119392296283,0.41121264509755495,1.9472884063301443,1.0,0.008286509466143255,1.3397503639967165,0.5074876105613811,0.0723127035830619,0.2535922908676659,0.2459386707877194
frozenset({'Organic Yellow Onion'}),frozenset({'Bag of Organic Bananas'}),0.06001329991303903,0.16609545245281088,0.016051971967875594,0.2674735765427889,1.61036062452571,1.0,0.00608403576563314,1.138395177079779,0.403219620928684,0.07641729982466394,0.1215704176073476,0.1820583158352996
frozenset({'Honeycrisp Apple'}),frozenset({'Banana'}),0.03923474346513888,0.2111719269527853,0.015693897386055554,0.4,1.8941911729082894,1.0,0.007408621005023975,1.3147134550786912,0.49134809924395706,0.06686426641094936,0.2393779829840216,0.23715905237149365
frozenset({'Organic Zucchini'}),frozenset({'Bag of Organic Bananas'}),0.05595171108496598,0.16609545245281088,0.014793595580336591,0.2643993417443774,1.5918517806470078,1.0,0.005500270812170213,1.1336375765686248,0.39383664359618253,0.07137920821403891,0.11788386282424451,0.1767330863326137
frozenset({'Seedless Red Grapes'}),frozenset({'Banana'}),0.04163895851450202,0.2111719269527853,0.014650365747608573,0.3518427518427518,1.6661435869807557,1.0,0.0058573866417940944,1.2170319398416087,0.4171826846952422,0.061514669874135494,0.1783288776051797,0.21060961777012355
frozenset({'Organic Cucumber'}),frozenset({'Bag of Organic Bananas'}),0.044329633229321194,0.16609545245281088,0.01434344467747711,0.32356335102700207,1.9480566520563178,1.0,0.006980494189185846,1.232790312017049,0.509242436663176,0.07315037044766774,0.18883204203330042,0.204959993961299
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Bag of Organic Bananas'}),0.04423755690828175,0.16609545245281088,0.014322983272801678,0.32377428307123035,1.949326596784565,1.0,0.006975326242713651,1.2331748507503577,0.5095432810304199,0.0730727073438071,0.18908498710339114,0.20500386466465736
frozenset({'Organic Lemon'}),frozenset({'Bag of Organic Bananas'}),0.04535270346309274,0.16609545245281088,0.01415929203539823,0.31220392510715095,1.8796657012379718,1.0,0.006626414233737678,1.2124299308877302,0.49022346468210076,0.07176934246007054,0.17521006820756313,0.19872592313257148
frozenset({'Organic Lemon'}),frozenset({'Organic Hass Avocado'}),0.04535270346309274,0.10662437976367077,0.013412450764745,0.29573652154297314,2.773629466342152,1.0,0.008576746887387052,1.2685247035578626,0.6698406595584058,0.09679562906083876,0.21168267579237898,0.21076405812324248
frozenset({'Yellow Onions'}),frozenset({'Banana'}),0.0383242109570822,0.2111719269527853,0.013340835848380991,0.34810464495461824,1.64844186430353,1.0,0.005247838371628894,1.210053219342697,0.40904277665922173,0.05649179049516961,0.1735900669367239,0.2056399393563363
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Bag of Organic Bananas'}),0.038119596910327895,0.16609545245281088,0.013330605146043275,0.3497047772410091,2.105444622816288,1.0,0.006999113449903592,1.2823476451344724,0.5458484628729499,0.0698359952835245,0.22018026562903248,0.21498173878989169
frozenset({'Organic Blueberries'}),frozenset({'Organic Strawberries'}),0.04713284566985523,0.1296434600235306,0.013013453373574096,0.27610158454525724,2.1296992883030437,1.0,0.006902988180178982,1.2023186145941813,0.5566884521527602,0.07946523396014245,0.16827371059415053,0.18824018621202257
frozenset({'Organic Blueberries'}),frozenset({'Bag of Organic Bananas'}),0.04713284566985523,0.16609545245281088,0.012297304209934011,0.2609073149555025,1.5708275639251983,1.0,0.004468752883010898,1.1282814245374158,0.3813678388024511,0.06120162932790225,0.11369630107134822,0.16747244404997177
frozenset({'Organic Cucumber'}),frozenset({'Organic Hass Avocado'}),0.044329633229321194,0.10662437976367077,0.011652769962657936,0.2628663743364874,2.4653496219075,1.0,0.006926150314430554,1.2119588486174122,0.6219487792560544,0.08365158636897767,0.17488947653562018,0.18607720942884629
frozenset({'Organic Cucumber'}),frozenset({'Organic Strawberries'}),0.044329633229321194,0.1296434600235306,0.011581155046293928,0.26125086545118853,2.015148819722729,1.0,0.005834108012870652,1.1781489808553707,0.527126038694191,0.0713160713160713,0.15121091114133065,0.1752908367659983
frozenset({'Organic Cilantro'}),frozenset({'Limes'}),0.0375262161747404,0.0730165225842754,0.011468617320579058,0.30561613958560524,4.185575110521926,1.0,0.008728583509753725,1.3349726718338741,0.7907583759680904,0.11575795125981002,0.2509209955389699,0.231342467999332
frozenset({'Original Hummus'}),frozenset({'Banana'}),0.03790475216123587,0.2111719269527853,0.011366310297201903,0.29986504723346824,1.420004313833407,1.0,0.00336189074264597,1.1266800349421475,0.307429839113218,0.0478157951366473,0.11243656673888973,0.17684497940860466
frozenset({'Organic Gala Apples'}),frozenset({'Bag of Organic Bananas'}),0.03699421965317919,0.16609545245281088,0.011151465548109878,0.3014380530973451,1.814848321527564,1.0,0.005006893896676411,1.193744593796768,0.466237871295307,0.058099248440914665,0.16229987118145012,0.18428847527056968
frozenset({'Organic Baby Carrots'}),frozenset({'Banana'}),0.04070796460176991,0.2111719269527853,0.010455777789145224,0.256848454385524,1.2163001876804924,1.0,0.0018593984618636983,1.0614632744859207,0.18538102700009382,0.04330875497923553,0.05790428737695897,0.1531807796853738
frozenset({'Organic Small Bunch Celery'}),frozenset({'Bag of Organic Bananas'}),0.03788429075656044,0.16609545245281088,0.01035347076576807,0.2732919254658385,1.6453907763879512,1.0,0.004061062351703323,1.1475096765392945,0.40768655591022196,0.05347141498467717,0.12854765371927845,0.1678131940233412
frozenset({'Organic Baby Carrots'}),frozenset({'Bag of Organic Bananas'}),0.04070796460176991,0.16609545245281088,0.010200010230702338,0.2505654687107314,1.5085630883357215,1.0,0.003438602431738356,1.1127116682395257,0.3514232735105687,0.05188114690118125,0.1012945864204446,0.15598800075511932
"frozenset({'Organic Hass Avocado', 'Organic Strawberries'})",frozenset({'Bag of Organic Bananas'}),0.02480945316896005,0.16609545245281088,0.01012839531433833,0.40824742268041236,2.4579084896764343,1.0,0.006007657965133088,1.4092115176320095,0.6082401331824328,0.05602716468590832,0.29038331897800157,0.2346133941243146
"frozenset({'Bag of Organic Bananas', 'Organic Strawberries'})",frozenset({'Organic Hass Avocado'}),0.03512200112537726,0.10662437976367077,0.01012839531433833,0.2883775123798427,2.7046113939328085,1.0,0.0063835337282860324,1.2554066738728278,0.6532029087207643,0.0769529731830548,0.2034453688898426,0.1916844384006295
"frozenset({'Bag of Organic Bananas', 'Organic Hass Avocado'})",frozenset({'Organic Strawberries'}),0.03658499155967057,0.1296434600235306,0.01012839531433833,0.27684563758389263,2.135438513702461,1.0,0.005385390423610973,1.2035556794106166,0.551903492656819,0.06488399528116398,0.16912859362709184,0.17748531879194632
